0	0.000000
1	-0.000000
2	-0.000000
3	1.000000
4	2.000000
5	2.000000
6	2.000000
7	3.000000
8	3.000000
9	3.000000
10	3.000000
11	3.000000
12	4.000000
13	4.000000
14	4.000000
15	4.000000
16	5.000000
17	5.000000
18	5.000000
19	6.000000
20	6.000000
21	8.000000
22	8.000000
23	8.000000
24	8.000000
25	8.000000
26	8.000000
27	9.000000
28	9.000000
29	9.000000
30	10.000000
31	10.000000
32	10.000000
33	11.000000
34	12.000000
35	12.000000
36	12.000000
37	13.000000
38	13.000000
39	13.000000
40	13.000000
41	13.000000
42	13.000000
43	14.000000
44	14.000000
45	14.000000
46	14.000000
47	14.000000
48	14.000000
49	14.000000
50	14.000000
51	14.000000
52	15.000000
53	15.000000
54	16.000000
55	16.000000
56	17.000000
57	17.000000
58	17.000000
59	17.000000
60	18.000000
61	18.000000
62	18.000000
63	18.000000
64	18.000000
65	18.000000
66	18.000000
67	18.000000
68	19.000000
69	19.000000
70	19.000000
71	19.000000
72	21.000000
73	21.000000
74	21.000000
75	21.000000
76	22.000000
77	22.000000
78	22.000000
79	22.000000
80	22.000000
81	22.000000
82	22.000000
83	22.000000
84	22.000000
85	22.000000
86	22.000000
87	22.000000
88	23.000000
89	23.000000
90	23.000000
91	23.250000
92	23.250000
93	24.250000
94	24.250000
95	24.250000
96	24.250000
97	24.250000
98	24.250000
99	24.500000
100	25.500000
101	25.500000
102	25.500000
103	25.500000
104	25.500000
105	25.500000
106	25.500000
107	25.500000
108	25.500000
109	25.500000
110	25.750000
111	26.750000
112	26.750000
113	26.750000
114	26.750000
115	26.750000
116	26.750000
117	26.750000
118	27.250000
119	27.250000
120	27.250000
121	27.250000
122	28.250000
123	28.250000
124	28.250000
125	28.250000
126	28.500000
127	28.500000
128	29.500000
129	29.500000
130	29.500000
131	29.500000
132	29.500000
133	29.500000
134	29.500000
135	29.500000
136	29.500000
137	29.750000
138	29.750000
139	29.750000
140	30.000000
141	30.000000
142	30.000000
143	30.000000
144	30.250000
145	30.500000
146	30.500000
147	30.500000
148	30.750000
149	31.750000
150	31.750000
151	31.750000
152	31.750000
153	32.000000
154	32.000000
155	32.000000
156	32.000000
157	32.000000
158	32.250000
159	32.500000
160	32.500000
161	32.750000
